Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16,power_ahead_t-1,power_ahead_t-2,power_ahead_t-3,power_ahead_t-4
2018/5/15 6:15,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.022669903,1.0104708740000001,0.9195097090000001,1.0532572820000001,1.045315534,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049
2018/5/15 6:30,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.022669903,1.0104708740000001,0.9195097090000001,1.0532572820000001,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001
2018/5/15 6:45,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.022669903,1.0104708740000001,0.9195097090000001,1.076072816,0.99331068,0.968150485,0.9040097090000001
2018/5/15 7:00,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.022669903,1.0104708740000001,1.001398058,1.076072816,0.99331068,0.968150485
2018/5/15 7:15,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.022669903,1.051393204,1.001398058,1.076072816,0.99331068
2018/5/15 7:30,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,1.015393204,1.0132427179999999,1.051393204,1.001398058,1.076072816
2018/5/15 7:45,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,0.983194175,0.978805825,1.0132427179999999,1.051393204,1.001398058
2018/5/15 8:00,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.028053398,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204
2018/5/15 8:15,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.9569660190000001,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999
2018/5/15 8:30,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.963932039,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825
2018/5/15 8:45,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.967951456,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998
