Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16
2018-02-01 12:30:00-06,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224,0.8302882882882884,0.9021711711711712,0.8869999999999999,0.8213243243243243,0.8813828828828828
2018-02-01 12:45:00-06,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224,0.8302882882882884,0.9021711711711712,0.8869999999999999,0.8213243243243243
2018-02-01 13:00:00-06,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224,0.8302882882882884,0.9021711711711712,0.8869999999999999
2018-02-01 13:15:00-06,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224,0.8302882882882884,0.9021711711711712
2018-02-01 13:30:00-06,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224,0.8302882882882884
2018-02-01 13:45:00-06,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774,0.9150225225225224
2018-02-01 14:00:00-06,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712,0.8619774774774774
2018-02-01 14:15:00-06,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504,0.8931711711711712
2018-02-01 14:30:00-06,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908,0.8739504504504504
2018-02-01 14:45:00-06,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442,0.8674909909909908
