Time,power
2018-04-04 01:15:00-05,0.6610328638497653
2018-04-04 01:30:00-05,0.6061549295774648
2018-04-04 01:45:00-05,0.5843333333333333
2018-04-04 02:00:00-05,0.5637183098591549
2018-04-04 02:15:00-05,0.5617042253521127
2018-04-04 02:30:00-05,0.5409718309859155
2018-04-04 02:45:00-05,0.5615868544600938
2018-04-04 03:00:00-05,0.5342863849765259
2018-04-04 03:15:00-05,0.5055680751173709
2018-04-04 03:30:00-05,0.5295727699530516
2018-04-04 03:45:00-05,0.5132065727699532
2018-04-04 04:00:00-05,0.5657042253521127
2018-04-04 04:15:00-05,0.5569859154929577
2018-04-04 04:30:00-05,0.5731220657276995
2018-04-04 04:45:00-05,0.5990140845070423
2018-04-04 05:00:00-05,0.5712723004694835
2018-04-04 05:15:00-05,0.5650469483568075
2018-04-04 05:30:00-05,0.5576197183098591
2018-04-04 05:45:00-05,0.5385164319248826
2018-04-04 06:00:00-05,0.5692018779342723
2018-04-04 06:15:00-05,0.5788732394366197
2018-04-04 06:30:00-05,0.6446807511737089
2018-04-04 06:45:00-05,0.7295539906103287
2018-04-04 07:00:00-05,0.7830140845070425
2018-04-04 07:15:00-05,0.8105023474178403
2018-04-04 07:30:00-05,0.8329859154929579
2018-04-04 07:45:00-05,0.8354976525821596
2018-04-04 08:00:00-05,0.8018967136150235
2018-04-04 08:15:00-05,0.7798732394366197
2018-04-04 08:30:00-05,0.7517042253521127
2018-04-04 08:45:00-05,0.7751971830985916
2018-04-04 09:00:00-05,0.7843943661971832
2018-04-04 09:15:00-05,0.7764976525821596
2018-04-04 09:30:00-05,0.7769953051643191
2018-04-04 09:45:00-05,0.8025117370892019
2018-04-04 10:00:00-05,0.7659014084507041
2018-04-04 10:15:00-05,0.8482957746478874
2018-04-04 10:30:00-05,0.8400375586854459
2018-04-04 10:45:00-05,0.8164647887323944
2018-04-04 11:00:00-05,0.8611455399061033
2018-04-04 11:15:00-05,0.8663615023474179
2018-04-04 11:30:00-05,0.8759671361502347
2018-04-04 11:45:00-05,0.8735446009389671
2018-04-04 12:00:00-05,0.8325962441314554
2018-04-04 12:15:00-05,0.8682253521126762
2018-04-04 12:30:00-05,0.8566666666666668
2018-04-04 12:45:00-05,0.8825352112676056
2018-04-04 13:00:00-05,0.8502347417840376
2018-04-04 13:15:00-05,0.9289530516431924
2018-04-04 13:30:00-05,0.9353192488262912
2018-04-04 13:45:00-05,0.8942629107981218
2018-04-04 14:00:00-05,0.9012112676056336
2018-04-04 14:15:00-05,0.9358075117370892
2018-04-04 14:30:00-05,0.9166713615023472
2018-04-04 14:45:00-05,0.8592300469483569
2018-04-04 15:00:00-05,0.9061408450704224
2018-04-04 15:15:00-05,0.949492957746479
2018-04-04 15:30:00-05,0.9509389671361504
2018-04-04 15:45:00-05,0.9138497652582159
2018-04-04 16:00:00-05,0.8661971830985915
2018-04-04 16:15:00-05,0.8494413145539905
2018-04-04 16:30:00-05,0.8773568075117372
2018-04-04 16:45:00-05,0.9342441314553991
2018-04-04 17:00:00-05,0.929075117370892
2018-04-04 17:15:00-05,0.903431924882629
2018-04-04 17:30:00-05,0.8464507042253521
2018-04-04 17:45:00-05,1.0146525821596244
2018-04-04 18:00:00-05,1.0061971830985914
2018-04-04 18:15:00-05,1.004
2018-04-04 18:30:00-05,1.099417840375587
2018-04-04 18:45:00-05,1.128990610328639
2018-04-04 19:00:00-05,1.1154788732394365
2018-04-04 19:15:00-05,1.0944788732394368
2018-04-04 19:30:00-05,1.065774647887324
2018-04-04 19:45:00-05,1.0263474178403755
2018-04-04 20:00:00-05,1.045244131455399
2018-04-04 20:15:00-05,1.0098967136150236
2018-04-04 20:30:00-05,1.0181830985915492
2018-04-04 20:45:00-05,0.99075117370892
2018-04-04 21:00:00-05,0.9704600938967136
2018-04-04 21:15:00-05,1.0535164319248826
2018-04-04 21:30:00-05,0.9982065727699532
2018-04-04 21:45:00-05,0.9350422535211268
2018-04-04 22:00:00-05,0.9639953051643192
2018-04-04 22:15:00-05,0.9207136150234742
2018-04-04 22:30:00-05,0.941887323943662
2018-04-04 22:45:00-05,0.9636431924882628
2018-04-04 23:00:00-05,0.8956384976525821
2018-04-04 23:15:00-05,0.8429530516431923
2018-04-04 23:30:00-05,0.8029061032863849
2018-04-04 23:45:00-05,0.7349342723004695
2018-04-05 00:00:00-05,0.7307793427230047
2018-04-05 00:15:00-05,0.708075117370892
2018-04-05 00:30:00-05,0.6388075117370892
2018-04-05 00:45:00-05,0.6083896713615025
2018-04-05 01:00:00-05,0.624413145539906
2018-04-05 01:15:00-05,0.597394366197183
2018-04-05 01:30:00-05,0.5623943661971831
2018-04-05 01:45:00-05,0.5609014084507042
2018-04-05 02:00:00-05,0.5868544600938966
2018-04-05 02:15:00-05,0.5937276995305164
2018-04-05 02:30:00-05,0.5230093896713616
2018-04-05 02:45:00-05,0.4909483568075118
2018-04-05 03:00:00-05,0.4658075117370893
2018-04-05 03:15:00-05,0.4749906103286385
2018-04-05 03:30:00-05,0.4778826291079813
2018-04-05 03:45:00-05,0.4770187793427231
2018-04-05 04:00:00-05,0.474661971830986
2018-04-05 04:15:00-05,0.49381220657277003
2018-04-05 04:30:00-05,0.4816572769953052
2018-04-05 04:45:00-05,0.4744460093896713
2018-04-05 05:00:00-05,0.4782112676056338
2018-04-05 05:15:00-05,0.4870328638497653
2018-04-05 05:30:00-05,0.5612347417840375
2018-04-05 05:45:00-05,0.5064647887323943
2018-04-05 06:00:00-05,0.5672816901408451
2018-04-05 06:15:00-05,0.5822394366197183
2018-04-05 06:30:00-05,0.6198356807511736
2018-04-05 06:45:00-05,0.6859859154929576
2018-04-05 07:00:00-05,0.7524788732394367
2018-04-05 07:15:00-05,0.7971126760563381
2018-04-05 07:30:00-05,0.8176760563380281
2018-04-05 07:45:00-05,0.7999201877934271
2018-04-05 08:00:00-05,0.7382957746478873
2018-04-05 08:15:00-05,0.7589483568075116
2018-04-05 08:30:00-05,0.7688075117370894
2018-04-05 08:45:00-05,0.7457230046948357
2018-04-05 09:00:00-05,0.7465774647887323
2018-04-05 09:15:00-05,0.7739718309859155
2018-04-05 09:30:00-05,0.7559107981220657
2018-04-05 09:45:00-05,0.7718967136150234
2018-04-05 10:00:00-05,0.7567323943661973
2018-04-05 10:15:00-05,0.7820046948356808
2018-04-05 10:30:00-05,0.8156338028169013
2018-04-05 10:45:00-05,0.8240892018779343
2018-04-05 11:00:00-05,0.7814131455399062
2018-04-05 11:15:00-05,0.7940046948356807
2018-04-05 11:30:00-05,0.8397089201877934
2018-04-05 11:45:00-05,0.8119154929577466
2018-04-05 12:00:00-05,0.7970516431924882
2018-04-05 12:15:00-05,0.8099859154929577
2018-04-05 12:30:00-05,0.8175399061032864
2018-04-05 12:45:00-05,0.8180892018779342
2018-04-05 13:00:00-05,0.7827652582159623
2018-04-05 13:15:00-05,0.8320469483568075
2018-04-05 13:30:00-05,0.8526666666666667
2018-04-05 13:45:00-05,0.8269671361502348
2018-04-05 14:00:00-05,0.7604600938967137
2018-04-05 14:15:00-05,0.8167136150234744
2018-04-05 14:30:00-05,0.7989671361502347
2018-04-05 14:45:00-05,0.8051032863849766
2018-04-05 15:00:00-05,0.7732769953051644
2018-04-05 15:15:00-05,0.7377746478873238
2018-04-05 15:30:00-05,0.7389530516431925
2018-04-05 15:45:00-05,0.7575962441314553
2018-04-05 16:00:00-05,0.7348356807511737
2018-04-05 16:15:00-05,0.7830751173708921
2018-04-05 16:30:00-05,0.8590375586854461
2018-04-05 16:45:00-05,0.8524225352112677
2018-04-05 17:00:00-05,0.8973896713615024
2018-04-05 17:15:00-05,0.9308215962441314
2018-04-05 17:30:00-05,0.9149859154929576
2018-04-05 17:45:00-05,0.9014976525821596
