Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16
2018-03-01 10:15:00-06,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458,0.8006199095022625,0.8042126696832579,0.767710407239819,0.7304253393665158,0.6475067873303167
2018-03-01 10:30:00-06,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458,0.8006199095022625,0.8042126696832579,0.767710407239819,0.7304253393665158
2018-03-01 10:45:00-06,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458,0.8006199095022625,0.8042126696832579,0.767710407239819
2018-03-01 11:00:00-06,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458,0.8006199095022625,0.8042126696832579
2018-03-01 11:15:00-06,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458,0.8006199095022625
2018-03-01 11:30:00-06,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769,0.8371131221719458
2018-03-01 11:45:00-06,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547,0.8419230769230769
2018-03-01 12:00:00-06,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268,0.8399276018099547
2018-03-01 12:15:00-06,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712,0.7764027149321268
2018-03-01 12:30:00-06,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086,0.7733936651583712
2018-03-01 12:45:00-06,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756,0.8367737556561086
2018-03-01 13:00:00-06,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684,0.8258009049773756
2018-03-01 13:15:00-06,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513,0.8081493212669684
2018-03-01 13:30:00-06,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427,0.8416018099547513
2018-03-01 13:45:00-06,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082,0.7938280542986427
2018-03-01 14:00:00-06,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009,0.7787330316742082
2018-03-01 14:15:00-06,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235,0.7900814479638009
2018-03-01 14:30:00-06,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457,0.7801176470588235
2018-03-01 14:45:00-06,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561,0.7911131221719457
2018-03-01 15:00:00-06,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619,0.7910497737556561
2018-03-01 15:15:00-06,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901,0.8135791855203619
2018-03-01 15:30:00-06,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499,0.8371040723981901
2018-03-01 15:45:00-06,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293,0.8704796380090499
2018-03-01 16:00:00-06,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792,0.8476470588235293
2018-03-01 16:15:00-06,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128,0.907266968325792
2018-03-01 16:30:00-06,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678,0.9231809954751128
2018-03-01 16:45:00-06,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716,0.9171085972850678
2018-03-01 17:00:00-06,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004,0.9154343891402716
2018-03-01 17:15:00-06,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194,0.8660407239819004
2018-03-01 17:30:00-06,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949,0.8097511312217194
2018-03-01 17:45:00-06,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705,0.8565520361990949
2018-03-01 18:00:00-06,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452,0.8573529411764705
2018-03-01 18:15:00-06,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791,0.8550723981900452
2018-03-01 18:30:00-06,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289,0.8531266968325791
2018-03-01 18:45:00-06,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887,0.8386063348416289
2018-03-01 19:00:00-06,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831,0.856819004524887
2018-03-01 19:15:00-06,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213,0.8604932126696831
2018-03-01 19:30:00-06,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566,0.8149140271493213
2018-03-01 19:45:00-06,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013,0.7940904977375566
2018-03-01 20:00:00-06,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269,0.7991221719457013
2018-03-01 20:15:00-06,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983,0.7574027149321269
2018-03-01 20:30:00-06,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868,0.7568371040723983
2018-03-01 20:45:00-06,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919,0.7668190045248868
2018-03-01 21:00:00-06,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579,0.7912669683257919
2018-03-01 21:15:00-06,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466,0.8252126696832579
2018-03-01 21:30:00-06,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244,0.9161945701357466
2018-03-01 21:45:00-06,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536,0.9061990950226244
2018-03-01 22:00:00-06,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628,0.9998461538461536
2018-03-01 22:15:00-06,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383,1.0066606334841628
2018-03-01 22:30:00-06,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218,1.0284615384615383
2018-03-01 22:45:00-06,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741,1.0449547511312218
2018-03-01 23:00:00-06,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112,1.0436787330316741
2018-03-01 23:15:00-06,0.7507873303167422,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538,1.0540180995475112
2018-03-01 23:30:00-06,0.8143484162895928,0.7507873303167422,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129,1.0488461538461538
2018-03-01 23:45:00-06,0.8028642533936651,0.8143484162895928,0.7507873303167422,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457,1.0241809954751129
2018-03-02 00:00:00-06,0.7405791855203621,0.8028642533936651,0.8143484162895928,0.7507873303167422,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652,1.021131221719457
2018-03-02 00:15:00-06,0.630524886877828,0.7405791855203621,0.8028642533936651,0.8143484162895928,0.7507873303167422,0.7851266968325792,0.8650769230769231,0.8833484162895927,0.8914570135746607,0.9428054298642534,0.9495610859728508,1.0344841628959276,1.0429004524886878,1.0421266968325793,1.0514253393665158,1.062321266968326,1.0388642533936652
