Time,power
2018-01-07 02:45:00-06,0.654475113122172
2018-01-07 03:00:00-06,0.6298642533936651
2018-01-07 03:15:00-06,0.5979683257918552
2018-01-07 03:30:00-06,0.6376606334841629
2018-01-07 03:45:00-06,0.6272941176470589
2018-01-07 04:00:00-06,0.6399728506787329
2018-01-07 04:15:00-06,0.6827918552036198
2018-01-07 04:30:00-06,0.6756515837104073
2018-01-07 04:45:00-06,0.6798597285067872
2018-01-07 05:00:00-06,0.6452986425339369
2018-01-07 05:15:00-06,0.5922036199095023
2018-01-07 05:30:00-06,0.653606334841629
2018-01-07 05:45:00-06,0.6802081447963799
2018-01-07 06:00:00-06,0.6579909502262443
2018-01-07 06:15:00-06,0.6426742081447964
2018-01-07 06:30:00-06,0.6245927601809953
2018-01-07 06:45:00-06,0.6748054298642534
2018-01-07 07:00:00-06,0.6390542986425339
2018-01-07 07:15:00-06,0.7040859728506788
2018-01-07 07:30:00-06,0.7275022624434391
2018-01-07 07:45:00-06,0.6869999999999999
2018-01-07 08:00:00-06,0.7611266968325792
2018-01-07 08:15:00-06,0.8119999999999999
2018-01-07 08:30:00-06,0.8835248868778282
2018-01-07 08:45:00-06,0.9146561085972852
2018-01-07 09:00:00-06,0.9622986425339368
2018-01-07 09:15:00-06,0.9449411764705882
2018-01-07 09:30:00-06,0.9255022624434388
2018-01-07 09:45:00-06,0.9284434389140269
2018-01-07 10:00:00-06,0.920316742081448
2018-01-07 10:15:00-06,0.9917013574660634
2018-01-07 10:30:00-06,1.0211538461538463
2018-01-07 10:45:00-06,1.0911990950226242
2018-01-07 11:00:00-06,1.0363846153846157
2018-01-07 11:15:00-06,1.0227466063348416
2018-01-07 11:30:00-06,0.9914977375565609
2018-01-07 11:45:00-06,0.981262443438914
2018-01-07 12:00:00-06,1.015393665158371
2018-01-07 12:15:00-06,0.9780407239819005
2018-01-07 12:30:00-06,1.025371040723982
2018-01-07 12:45:00-06,1.062633484162896
2018-01-07 13:00:00-06,1.0775022624434392
2018-01-07 13:15:00-06,1.1145520361990953
2018-01-07 13:30:00-06,1.101837104072398
2018-01-07 13:45:00-06,1.1478054298642533
2018-01-07 14:00:00-06,1.1472760180995474
2018-01-07 14:15:00-06,1.0363755656108598
2018-01-07 14:30:00-06,1.113447963800905
2018-01-07 14:45:00-06,1.1195339366515835
2018-01-07 15:00:00-06,1.1167737556561086
2018-01-07 15:15:00-06,1.1255882352941178
2018-01-07 15:30:00-06,1.072552036199095
2018-01-07 15:45:00-06,0.9979954751131224
2018-01-07 16:00:00-06,1.0200950226244343
2018-01-07 16:15:00-06,1.0551266968325792
2018-01-07 16:30:00-06,1.1461402714932127
2018-01-07 16:45:00-06,1.200067873303167
2018-01-07 17:00:00-06,1.2128009049773756
2018-01-07 17:15:00-06,1.3167104072398192
2018-01-07 17:30:00-06,1.3547963800904976
2018-01-07 17:45:00-06,1.4030723981900453
2018-01-07 18:00:00-06,1.3714886877828056
2018-01-07 18:15:00-06,1.3529457013574662
2018-01-07 18:30:00-06,1.3671493212669683
2018-01-07 18:45:00-06,1.404660633484163
2018-01-07 19:00:00-06,1.3514343891402716
2018-01-07 19:15:00-06,1.2405158371040723
2018-01-07 19:30:00-06,1.2182443438914026
2018-01-07 19:45:00-06,1.2127375565610858
2018-01-07 20:00:00-06,1.2855837104072398
2018-01-07 20:15:00-06,1.3091221719457016
2018-01-07 20:30:00-06,1.1976199095022624
2018-01-07 20:45:00-06,1.1332850678733033
2018-01-07 21:00:00-06,1.0844253393665158
2018-01-07 21:15:00-06,1.0635656108597284
2018-01-07 21:30:00-06,1.0830859728506788
2018-01-07 21:45:00-06,0.9823257918552036
2018-01-07 22:00:00-06,0.9905565610859728
2018-01-07 22:15:00-06,0.9964932126696829
2018-01-07 22:30:00-06,0.9767104072398192
2018-01-07 22:45:00-06,0.9223846153846156
2018-01-07 23:00:00-06,0.9009185520361992
2018-01-07 23:15:00-06,0.8567058823529411
2018-01-07 23:30:00-06,0.8013574660633482
2018-01-07 23:45:00-06,0.7848461538461541
2018-01-08 00:00:00-06,0.7441990950226244
2018-01-08 00:15:00-06,0.7579547511312217
2018-01-08 00:30:00-06,0.7312126696832578
2018-01-08 00:45:00-06,0.661497737556561
2018-01-08 01:00:00-06,0.6338009049773755
2018-01-08 01:15:00-06,0.5971719457013575
2018-01-08 01:30:00-06,0.6318868778280543
2018-01-08 01:45:00-06,0.5796787330316743
2018-01-08 02:00:00-06,0.5866380090497737
2018-01-08 02:15:00-06,0.6174796380090496
2018-01-08 02:30:00-06,0.6014117647058822
2018-01-08 02:45:00-06,0.6146515837104072
2018-01-08 03:00:00-06,0.6232714932126696
2018-01-08 03:15:00-06,0.5962443438914028
2018-01-08 03:30:00-06,0.5975203619909503
2018-01-08 03:45:00-06,0.6629457013574659
2018-01-08 04:00:00-06,0.6519819004524886
2018-01-08 04:15:00-06,0.7333167420814479
2018-01-08 04:30:00-06,0.7281447963800906
2018-01-08 04:45:00-06,0.7245520361990949
2018-01-08 05:00:00-06,0.7757601809954752
2018-01-08 05:15:00-06,0.7315429864253393
2018-01-08 05:30:00-06,0.7258868778280543
2018-01-08 05:45:00-06,0.7265656108597284
2018-01-08 06:00:00-06,0.7921176470588235
2018-01-08 06:15:00-06,0.8002081447963801
2018-01-08 06:30:00-06,0.899633484162896
2018-01-08 06:45:00-06,0.9684027149321268
2018-01-08 07:00:00-06,0.9744162895927602
2018-01-08 07:15:00-06,1.1003574660633484
2018-01-08 07:30:00-06,1.060131221719457
2018-01-08 07:45:00-06,1.0939547511312218
2018-01-08 08:00:00-06,1.0431628959276018
2018-01-08 08:15:00-06,1.0012217194570134
2018-01-08 08:30:00-06,0.9906470588235292
2018-01-08 08:45:00-06,0.9693076923076924
2018-01-08 09:00:00-06,0.9711312217194571
2018-01-08 09:15:00-06,0.911941176470588
2018-01-08 09:30:00-06,0.8931945701357467
2018-01-08 09:45:00-06,0.8743167420814479
2018-01-08 10:00:00-06,0.812945701357466
2018-01-08 10:15:00-06,0.8422714932126699
2018-01-08 10:30:00-06,0.8399864253393665
2018-01-08 10:45:00-06,0.9331131221719456
2018-01-08 11:00:00-06,0.8557873303167421
2018-01-08 11:15:00-06,0.8409457013574659
2018-01-08 11:30:00-06,0.8266289592760181
2018-01-08 11:45:00-06,0.9257194570135748
2018-01-08 12:00:00-06,0.909185520361991
2018-01-08 12:15:00-06,0.8867149321266969
2018-01-08 12:30:00-06,0.8457239819004524
2018-01-08 12:45:00-06,0.8637194570135747
2018-01-08 13:00:00-06,0.8944389140271493
2018-01-08 13:15:00-06,0.8977194570135747
2018-01-08 13:30:00-06,0.8876153846153847
2018-01-08 13:45:00-06,0.875841628959276
2018-01-08 14:00:00-06,0.8725475113122172
2018-01-08 14:15:00-06,0.8380723981900454
2018-01-08 14:30:00-06,0.77920814479638
2018-01-08 14:45:00-06,0.7563755656108597
2018-01-08 15:00:00-06,0.772633484162896
2018-01-08 15:15:00-06,0.8266877828054299
2018-01-08 15:30:00-06,0.7951674208144798
2018-01-08 15:45:00-06,0.7524434389140272
2018-01-08 16:00:00-06,0.7561447963800905
2018-01-08 16:15:00-06,0.7657828054298642
2018-01-08 16:30:00-06,0.7530271493212669
2018-01-08 16:45:00-06,0.7620497737556562
2018-01-08 17:00:00-06,0.8080633484162896
2018-01-08 17:15:00-06,0.908977375565611
2018-01-08 17:30:00-06,0.9812760180995472
2018-01-08 17:45:00-06,1.07537556561086
2018-01-08 18:00:00-06,1.1419457013574659
2018-01-08 18:15:00-06,1.119393665158371
2018-01-08 18:30:00-06,1.2797918552036198
2018-01-08 18:45:00-06,1.4360316742081451
2018-01-08 19:00:00-06,1.332334841628959
2018-01-08 19:15:00-06,1.2984705882352945
2018-01-08 19:30:00-06,1.29447963800905
2018-01-08 19:45:00-06,1.236316742081448
2018-01-08 20:00:00-06,1.26516742081448
2018-01-08 20:15:00-06,1.2696289592760182
2018-01-08 20:30:00-06,1.1914117647058824
2018-01-08 20:45:00-06,1.1466470588235294
2018-01-08 21:00:00-06,1.1253665158371038
2018-01-08 21:15:00-06,1.104343891402715
2018-01-08 21:30:00-06,1.1574343891402714
2018-01-08 21:45:00-06,1.0322217194570136
2018-01-08 22:00:00-06,1.018633484162896
2018-01-08 22:15:00-06,0.9951719457013576
2018-01-08 22:30:00-06,0.9541312217194571
2018-01-08 22:45:00-06,0.9699411764705884
2018-01-08 23:00:00-06,0.9457239819004526
2018-01-08 23:15:00-06,0.8579457013574661
2018-01-08 23:30:00-06,0.8240588235294118
2018-01-08 23:45:00-06,0.837497737556561
2018-01-09 00:00:00-06,0.902393665158371
2018-01-09 00:15:00-06,0.814339366515837
2018-01-09 00:30:00-06,0.7758009049773755
2018-01-09 00:45:00-06,0.7873257918552036
2018-01-09 01:00:00-06,0.7717828054298643
2018-01-09 01:15:00-06,0.7482624434389141
2018-01-09 01:30:00-06,0.7725429864253394
2018-01-09 01:45:00-06,0.7387239819004524
2018-01-09 02:00:00-06,0.6868461538461539
2018-01-09 02:15:00-06,0.6547149321266967
2018-01-09 02:30:00-06,0.6592081447963801
2018-01-09 02:45:00-06,0.6228099547511312
2018-01-09 03:00:00-06,0.6605837104072397
2018-01-09 03:15:00-06,0.7209502262443439
2018-01-09 03:30:00-06,0.7441900452488688
2018-01-09 03:45:00-06,0.805371040723982
2018-01-09 04:00:00-06,0.7337330316742081
2018-01-09 04:15:00-06,0.8086515837104072
2018-01-09 04:30:00-06,0.7340995475113123
2018-01-09 04:45:00-06,0.8215384615384616
2018-01-09 05:00:00-06,0.7622262443438914
2018-01-09 05:15:00-06,0.7920588235294118
2018-01-09 05:30:00-06,0.8354886877828054
2018-01-09 05:45:00-06,0.8695746606334842
2018-01-09 06:00:00-06,0.9244524886877828
2018-01-09 06:15:00-06,1.013814479638009
2018-01-09 06:30:00-06,1.0044253393665161
2018-01-09 06:45:00-06,1.1409366515837105
2018-01-09 07:00:00-06,1.1367013574660634
2018-01-09 07:15:00-06,1.172529411764706
2018-01-09 07:30:00-06,1.2443122171945695
2018-01-09 07:45:00-06,1.1759140271493214
2018-01-09 08:00:00-06,1.2251402714932125
2018-01-09 08:15:00-06,1.23079185520362
2018-01-09 08:30:00-06,1.1936923076923078
2018-01-09 08:45:00-06,1.105877828054299
2018-01-09 09:00:00-06,1.0862805429864253
2018-01-09 09:15:00-06,1.0688054298642535
2018-01-09 09:30:00-06,1.0514977375565608
2018-01-09 09:45:00-06,0.9604886877828054
2018-01-09 10:00:00-06,1.0093212669683258
2018-01-09 10:15:00-06,0.9537556561085972
2018-01-09 10:30:00-06,0.9537239819004524
2018-01-09 10:45:00-06,0.9047239819004526
2018-01-09 11:00:00-06,0.8938190045248868
2018-01-09 11:15:00-06,0.9034479638009052
2018-01-09 11:30:00-06,0.8239140271493212
2018-01-09 11:45:00-06,0.9446244343891402
2018-01-09 12:00:00-06,0.9822850678733034
2018-01-09 12:15:00-06,0.9152488687782804
2018-01-09 12:30:00-06,0.8844389140271492
2018-01-09 12:45:00-06,0.8238416289592759
2018-01-09 13:00:00-06,0.874131221719457
2018-01-09 13:15:00-06,0.9316606334841628
2018-01-09 13:30:00-06,0.9167873303167421
2018-01-09 13:45:00-06,0.9218371040723982
2018-01-09 14:00:00-06,0.8234072398190045
2018-01-09 14:15:00-06,0.8290633484162897
2018-01-09 14:30:00-06,0.8029773755656108
2018-01-09 14:45:00-06,0.789371040723982
2018-01-09 15:00:00-06,0.7298461538461538
2018-01-09 15:15:00-06,0.7352895927601811
2018-01-09 15:30:00-06,0.7642398190045249
2018-01-09 15:45:00-06,0.756212669683258
2018-01-09 16:00:00-06,0.7937285067873303
2018-01-09 16:15:00-06,0.8237873303167421
2018-01-09 16:30:00-06,0.7785701357466064
2018-01-09 16:45:00-06,0.756656108597285
2018-01-09 17:00:00-06,0.8192579185520361
2018-01-09 17:15:00-06,0.8181176470588236
2018-01-09 17:30:00-06,0.9005067873303167
2018-01-09 17:45:00-06,1.011968325791855
2018-01-09 18:00:00-06,1.0427782805429864
2018-01-09 18:15:00-06,1.0378914027149322
2018-01-09 18:30:00-06,1.0662850678733031
2018-01-09 18:45:00-06,1.1614841628959276
2018-01-09 19:00:00-06,1.1640542986425342
2018-01-09 19:15:00-06,1.126108597285068
2018-01-09 19:30:00-06,1.1362488687782806
2018-01-09 19:45:00-06,1.0180361990950226
2018-01-09 20:00:00-06,1.029841628959276
2018-01-09 20:15:00-06,1.0987782805429869
2018-01-09 20:30:00-06,1.0315475113122172
2018-01-09 20:45:00-06,1.023497737556561
2018-01-09 21:00:00-06,1.0641493212669682
2018-01-09 21:15:00-06,0.9926018099547512
2018-01-09 21:30:00-06,0.9742624434389141
2018-01-09 21:45:00-06,0.9074253393665158
2018-01-09 22:00:00-06,0.920606334841629
2018-01-09 22:15:00-06,0.929
2018-01-09 22:30:00-06,0.9375475113122174
2018-01-09 22:45:00-06,0.907004524886878
2018-01-09 23:00:00-06,0.9002714932126699
2018-01-09 23:15:00-06,0.8813484162895927
2018-01-09 23:30:00-06,0.7893574660633483
2018-01-09 23:45:00-06,0.8216561085972851
2018-01-10 00:00:00-06,0.7865565610859729
2018-01-10 00:15:00-06,0.725814479638009
2018-01-10 00:30:00-06,0.6866334841628958
2018-01-10 00:45:00-06,0.6322986425339366
2018-01-10 01:00:00-06,0.6273529411764707
2018-01-10 01:15:00-06,0.6135927601809954
2018-01-10 01:30:00-06,0.5869004524886878
2018-01-10 01:45:00-06,0.589787330316742
2018-01-10 02:00:00-06,0.590656108597285
2018-01-10 02:15:00-06,0.6383665158371041
2018-01-10 02:30:00-06,0.6320452488687782
2018-01-10 02:45:00-06,0.6536923076923077
2018-01-10 03:00:00-06,0.7071719457013576
2018-01-10 03:15:00-06,0.6886651583710408
2018-01-10 03:30:00-06,0.7398461538461539
2018-01-10 03:45:00-06,0.7617782805429865
2018-01-10 04:00:00-06,0.7629502262443439
2018-01-10 04:15:00-06,0.7896923076923077
2018-01-10 04:30:00-06,0.8230678733031676
2018-01-10 04:45:00-06,0.8228868778280544
2018-01-10 05:00:00-06,0.8027918552036198
2018-01-10 05:15:00-06,0.7612986425339368
2018-01-10 05:30:00-06,0.7260090497737558
2018-01-10 05:45:00-06,0.7084841628959276
2018-01-10 06:00:00-06,0.7702126696832579
2018-01-10 06:15:00-06,0.8424479638009049
2018-01-10 06:30:00-06,0.9005339366515839
2018-01-10 06:45:00-06,0.982945701357466
2018-01-10 07:00:00-06,1.000683257918552
2018-01-10 07:15:00-06,1.0792986425339366
2018-01-10 07:30:00-06,1.045389140271493
2018-01-10 07:45:00-06,1.0626787330316745
2018-01-10 08:00:00-06,0.9852714932126696
2018-01-10 08:15:00-06,1.015244343891403
2018-01-10 08:30:00-06,0.9611945701357464
2018-01-10 08:45:00-06,0.8988009049773755
2018-01-10 09:00:00-06,0.8648959276018101
2018-01-10 09:15:00-06,0.9002533936651584
2018-01-10 09:30:00-06,0.865235294117647
2018-01-10 09:45:00-06,0.8571764705882353
2018-01-10 10:00:00-06,0.8341266968325791
2018-01-10 10:15:00-06,0.7728325791855205
2018-01-10 10:30:00-06,0.8157963800904977
2018-01-10 10:45:00-06,0.7736380090497738
2018-01-10 11:00:00-06,0.8418778280542987
2018-01-10 11:15:00-06,0.7842307692307692
2018-01-10 11:30:00-06,0.7868144796380091
2018-01-10 11:45:00-06,0.7698506787330317
2018-01-10 12:00:00-06,0.7686515837104073
2018-01-10 12:15:00-06,0.8495882352941175
2018-01-10 12:30:00-06,0.8513710407239818
2018-01-10 12:45:00-06,0.9060542986425341
2018-01-10 13:00:00-06,0.923185520361991
2018-01-10 13:15:00-06,0.8608642533936653
2018-01-10 13:30:00-06,0.8453846153846154
2018-01-10 13:45:00-06,0.8361312217194571
2018-01-10 14:00:00-06,0.8302081447963799
2018-01-10 14:15:00-06,0.8128959276018098
2018-01-10 14:30:00-06,0.8087239819004526
2018-01-10 14:45:00-06,0.8795113122171946
2018-01-10 15:00:00-06,0.9074841628959276
2018-01-10 15:15:00-06,0.7923891402714932
2018-01-10 15:30:00-06,0.7812217194570135
2018-01-10 15:45:00-06,0.8334208144796379
2018-01-10 16:00:00-06,0.8233393665158371
2018-01-10 16:15:00-06,0.8429049773755656
2018-01-10 16:30:00-06,0.851235294117647
2018-01-10 16:45:00-06,0.8010995475113123
2018-01-10 17:00:00-06,0.8324298642533937
2018-01-10 17:15:00-06,0.8936742081447965
2018-01-10 17:30:00-06,0.9720723981900452
2018-01-10 17:45:00-06,1.0438733031674208
2018-01-10 18:00:00-06,1.1161266968325791
2018-01-10 18:15:00-06,1.09562443438914
2018-01-10 18:30:00-06,1.1195429864253394
2018-01-10 18:45:00-06,1.1240814479638008
2018-01-10 19:00:00-06,1.0916108597285068
2018-01-10 19:15:00-06,1.1500814479638009
2018-01-10 19:30:00-06,1.1432262443438914
2018-01-10 19:45:00-06,1.1656923076923076
2018-01-10 20:00:00-06,1.15958371040724
2018-01-10 20:15:00-06,1.0899230769230768
2018-01-10 20:30:00-06,1.038371040723982
2018-01-10 20:45:00-06,1.0023484162895928
2018-01-10 21:00:00-06,1.077900452488688
2018-01-10 21:15:00-06,1.0966470588235295
2018-01-10 21:30:00-06,1.0270497737556559
2018-01-10 21:45:00-06,0.9791085972850678
2018-01-10 22:00:00-06,0.943049773755656
2018-01-10 22:15:00-06,0.8856606334841629
2018-01-10 22:30:00-06,0.8920904977375566
2018-01-10 22:45:00-06,0.8436561085972851
2018-01-10 23:00:00-06,0.8253665158371041
2018-01-10 23:15:00-06,0.7731809954751132
2018-01-10 23:30:00-06,0.7436696832579186
2018-01-10 23:45:00-06,0.7254524886877828
2018-01-11 00:00:00-06,0.753710407239819
2018-01-11 00:15:00-06,0.7265475113122172
2018-01-11 00:30:00-06,0.6917420814479638
2018-01-11 00:45:00-06,0.6664072398190046
2018-01-11 01:00:00-06,0.6092171945701358
2018-01-11 01:15:00-06,0.5911674208144796
2018-01-11 01:30:00-06,0.5759999999999998
2018-01-11 01:45:00-06,0.5528868778280543
2018-01-11 02:00:00-06,0.521945701357466
2018-01-11 02:15:00-06,0.5292488687782806
2018-01-11 02:30:00-06,0.5565746606334842
2018-01-11 02:45:00-06,0.5300045248868779
2018-01-11 03:00:00-06,0.5449276018099548
2018-01-11 03:15:00-06,0.5461764705882354
2018-01-11 03:30:00-06,0.5492941176470588
2018-01-11 03:45:00-06,0.5408099547511311
2018-01-11 04:00:00-06,0.6070995475113121
2018-01-11 04:15:00-06,0.6531221719457013
2018-01-11 04:30:00-06,0.6684524886877827
2018-01-11 04:45:00-06,0.6706244343891402
2018-01-11 05:00:00-06,0.6506606334841628
2018-01-11 05:15:00-06,0.6346289592760179
2018-01-11 05:30:00-06,0.5605656108597286
2018-01-11 05:45:00-06,0.5549773755656108
2018-01-11 06:00:00-06,0.6360904977375565
2018-01-11 06:15:00-06,0.6941493212669683
2018-01-11 06:30:00-06,0.7335972850678733
2018-01-11 06:45:00-06,0.8247692307692307
2018-01-11 07:00:00-06,0.8705294117647059
2018-01-11 07:15:00-06,0.9637013574660632
2018-01-11 07:30:00-06,0.934950226244344
2018-01-11 07:45:00-06,0.8867556561085973
2018-01-11 08:00:00-06,0.9027330316742084
2018-01-11 08:15:00-06,0.8731990950226246
2018-01-11 08:30:00-06,0.8233212669683259
2018-01-11 08:45:00-06,0.8529592760180996
2018-01-11 09:00:00-06,0.828393665158371
2018-01-11 09:15:00-06,0.8702352941176471
2018-01-11 09:30:00-06,0.7807647058823528
2018-01-11 09:45:00-06,0.7499321266968326
2018-01-11 10:00:00-06,0.7253122171945702
2018-01-11 10:15:00-06,0.7699411764705881
2018-01-11 10:30:00-06,0.7624751131221721
2018-01-11 10:45:00-06,0.8180904977375566
2018-01-11 11:00:00-06,0.7449638009049774
2018-01-11 11:15:00-06,0.6970271493212672
2018-01-11 11:30:00-06,0.722868778280543
2018-01-11 11:45:00-06,0.7426877828054299
2018-01-11 12:00:00-06,0.7104343891402716
2018-01-11 12:15:00-06,0.7188325791855203
2018-01-11 12:30:00-06,0.7616108597285068
2018-01-11 12:45:00-06,0.722475113122172
2018-01-11 13:00:00-06,0.7395746606334843
2018-01-11 13:15:00-06,0.7604570135746608
2018-01-11 13:30:00-06,0.7133031674208145
2018-01-11 13:45:00-06,0.7209140271493213
2018-01-11 14:00:00-06,0.7264117647058822
2018-01-11 14:15:00-06,0.7745158371040725
2018-01-11 14:30:00-06,0.7406244343891404
2018-01-11 14:45:00-06,0.720868778280543
2018-01-11 15:00:00-06,0.6939457013574661
2018-01-11 15:15:00-06,0.7486244343891404
2018-01-11 15:30:00-06,0.8062986425339367
2018-01-11 15:45:00-06,0.7959864253393665
2018-01-11 16:00:00-06,0.7837013574660635
2018-01-11 16:15:00-06,0.8324072398190044
2018-01-11 16:30:00-06,0.8203348416289592
2018-01-11 16:45:00-06,0.9068099547511312
2018-01-11 17:00:00-06,0.950366515837104
2018-01-11 17:15:00-06,0.9306108597285068
2018-01-11 17:30:00-06,0.977524886877828
2018-01-11 17:45:00-06,1.0201900452488688
2018-01-11 18:00:00-06,1.0491266968325794
2018-01-11 18:15:00-06,1.0821493212669682
2018-01-11 18:30:00-06,1.153963800904977
2018-01-11 18:45:00-06,1.2075113122171943
2018-01-11 19:00:00-06,1.2258823529411766
2018-01-11 19:15:00-06,1.287678733031674
2018-01-11 19:30:00-06,1.3351266968325792
2018-01-11 19:45:00-06,1.2723755656108595
2018-01-11 20:00:00-06,1.3071990950226242
2018-01-11 20:15:00-06,1.2620633484162893
2018-01-11 20:30:00-06,1.210027149321267
2018-01-11 20:45:00-06,1.3130361990950226
2018-01-11 21:00:00-06,1.3619592760181
2018-01-11 21:15:00-06,1.2881266968325789
2018-01-11 21:30:00-06,1.1797556561085971
2018-01-11 21:45:00-06,1.250212669683258
2018-01-11 22:00:00-06,1.246158371040724
2018-01-11 22:15:00-06,1.223235294117647
2018-01-11 22:30:00-06,1.1125113122171946
2018-01-11 22:45:00-06,1.0791628959276018
2018-01-11 23:00:00-06,1.066927601809955
2018-01-11 23:15:00-06,1.0149728506787328
2018-01-11 23:30:00-06,0.983099547511312
2018-01-11 23:45:00-06,0.9373574660633484
2018-01-12 00:00:00-06,0.8952850678733032
2018-01-12 00:15:00-06,0.9091900452488688
2018-01-12 00:30:00-06,0.8904570135746607
2018-01-12 00:45:00-06,0.9565022624434388
2018-01-12 01:00:00-06,0.9287601809954752
2018-01-12 01:15:00-06,0.8721447963800906
2018-01-12 01:30:00-06,0.9835701357466065
2018-01-12 01:45:00-06,0.9217737556561084
2018-01-12 02:00:00-06,0.8850090497737557
2018-01-12 02:15:00-06,0.8631085972850681
2018-01-12 02:30:00-06,0.9329954751131222
2018-01-12 02:45:00-06,0.8718823529411763
2018-01-12 03:00:00-06,0.8926244343891403
2018-01-12 03:15:00-06,0.9149728506787328
2018-01-12 03:30:00-06,0.9411266968325792
2018-01-12 03:45:00-06,0.8841764705882353
2018-01-12 04:00:00-06,0.9942352941176472
2018-01-12 04:15:00-06,1.0084027149321266
2018-01-12 04:30:00-06,0.9455475113122171
2018-01-12 04:45:00-06,0.9723076923076924
2018-01-12 05:00:00-06,0.9575158371040724
2018-01-12 05:15:00-06,0.9277963800904976
2018-01-12 05:30:00-06,1.0132217194570137
2018-01-12 05:45:00-06,1.006058823529412
2018-01-12 06:00:00-06,1.047027149321267
2018-01-12 06:15:00-06,1.0960135746606334
2018-01-12 06:30:00-06,1.2220859728506788
2018-01-12 06:45:00-06,1.334420814479638
2018-01-12 07:00:00-06,1.4718235294117643
2018-01-12 07:15:00-06,1.4806651583710408
2018-01-12 07:30:00-06,1.385076923076923
2018-01-12 07:45:00-06,1.4166289592760182
2018-01-12 08:00:00-06,1.4116380090497738
2018-01-12 08:15:00-06,1.373570135746606
2018-01-12 08:30:00-06,1.301203619909502
2018-01-12 08:45:00-06,1.2141085972850678
2018-01-12 09:00:00-06,1.2561221719457014
2018-01-12 09:15:00-06,1.1933574660633486
2018-01-12 09:30:00-06,1.0898597285067873
2018-01-12 09:45:00-06,1.0296877828054298
2018-01-12 10:00:00-06,1.1395701357466064
2018-01-12 10:15:00-06,1.1374524886877828
2018-01-12 10:30:00-06,1.1847466063348415
2018-01-12 10:45:00-06,1.160941176470588
2018-01-12 11:00:00-06,1.1470542986425338
2018-01-12 11:15:00-06,1.1072895927601811
2018-01-12 11:30:00-06,1.0870090497737557
2018-01-12 11:45:00-06,1.216027149321267
2018-01-12 12:00:00-06,1.147891402714932
2018-01-12 12:15:00-06,1.0238733031674208
2018-01-12 12:30:00-06,1.0462714932126698
2018-01-12 12:45:00-06,1.0156244343891403
2018-01-12 13:00:00-06,1.0134751131221718
2018-01-12 13:15:00-06,0.9413393665158372
2018-01-12 13:30:00-06,0.960239819004525
2018-01-12 13:45:00-06,0.9891538461538462
2018-01-12 14:00:00-06,0.9998733031674208
2018-01-12 14:15:00-06,0.9110407239819004
2018-01-12 14:30:00-06,0.8579864253393665
2018-01-12 14:45:00-06,0.9163574660633486
2018-01-12 15:00:00-06,0.9080769230769232
2018-01-12 15:15:00-06,0.9299592760180996
2018-01-12 15:30:00-06,0.9368868778280542
2018-01-12 15:45:00-06,0.9189592760180996
2018-01-12 16:00:00-06,0.9062443438914028
2018-01-12 16:15:00-06,0.9404072398190044
2018-01-12 16:30:00-06,0.9808280542986428
2018-01-12 16:45:00-06,1.0913076923076923
2018-01-12 17:00:00-06,1.1198597285067875
2018-01-12 17:15:00-06,1.0469004524886878
2018-01-12 17:30:00-06,1.1493484162895928
2018-01-12 17:45:00-06,1.1752533936651584
2018-01-12 18:00:00-06,1.1567918552036198
2018-01-12 18:15:00-06,1.2089411764705884
2018-01-12 18:30:00-06,1.1992579185520362
2018-01-12 18:45:00-06,1.2852443438914027
2018-01-12 19:00:00-06,1.2640542986425338
2018-01-12 19:15:00-06,1.2348778280542985
2018-01-12 19:30:00-06,1.2736561085972848
2018-01-12 19:45:00-06,1.2820859728506788
2018-01-12 20:00:00-06,1.3274660633484163
2018-01-12 20:15:00-06,1.2920452488687784
2018-01-12 20:30:00-06,1.3014072398190044
2018-01-12 20:45:00-06,1.250633484162896
2018-01-12 21:00:00-06,1.3073031674208144
2018-01-12 21:15:00-06,1.3067963800904978
2018-01-12 21:30:00-06,1.2509773755656108
2018-01-12 21:45:00-06,1.2656108597285067
2018-01-12 22:00:00-06,1.2511764705882351
2018-01-12 22:15:00-06,1.2500361990950224
2018-01-12 22:30:00-06,1.2643031674208145
2018-01-12 22:45:00-06,1.182348416289593
2018-01-12 23:00:00-06,1.1652941176470586
2018-01-12 23:15:00-06,1.108266968325792
2018-01-12 23:30:00-06,1.0023303167420814
2018-01-12 23:45:00-06,1.038868778280543
2018-01-13 00:00:00-06,0.9933257918552038
2018-01-13 00:15:00-06,1.0413484162895927
2018-01-13 00:30:00-06,0.9740452488687784
2018-01-13 00:45:00-06,0.9683484162895928
2018-01-13 01:00:00-06,0.98189592760181
2018-01-13 01:15:00-06,0.9979909502262444
2018-01-13 01:30:00-06,0.9428506787330316
2018-01-13 01:45:00-06,0.9410814479638012
2018-01-13 02:00:00-06,0.9758099547511312
2018-01-13 02:15:00-06,0.9449819004524888
2018-01-13 02:30:00-06,1.016710407239819
2018-01-13 02:45:00-06,1.0821493212669684
2018-01-13 03:00:00-06,1.0359683257918553
2018-01-13 03:15:00-06,1.0393303167420815
2018-01-13 03:30:00-06,1.0480180995475117
2018-01-13 03:45:00-06,1.0265158371040726
2018-01-13 04:00:00-06,0.9496425339366515
2018-01-13 04:15:00-06,0.9623484162895928
2018-01-13 04:30:00-06,1.043918552036199
2018-01-13 04:45:00-06,1.057950226244344
2018-01-13 05:00:00-06,1.0411176470588237
2018-01-13 05:15:00-06,1.096656108597285
